yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
200850015,2008,50015,VT,Lamoille County,23971,16691,8300,8391,87,131,204,77,,16192,rural,Northeast,New England,105,,458.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24791,506,19,487,0,3,0,16,79,400,7,1
200950015,2009,50015,VT,Lamoille County,24193,16671,8230,8441,95,122,214,89,,16151,rural,Northeast,New England,105,,458.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24973,520,19,501,0,3,2,14,75,410,14,2
201050015,2010,50015,VT,Lamoille County,24475,16740,8285,8455,94,130,218,90,,16208,rural,Northeast,New England,105,,458.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24475,367,13,354,0,3,1,9,68,282,4,0
201150015,2011,50015,VT,Lamoille County,24517,16753,8298,8455,91,150,223,73,,16216,rural,Northeast,New England,105,,458.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24502,429,19,410,0,3,1,15,64,338,8,0
201250015,2012,50015,VT,Lamoille County,24674,16796,8348,8448,103,168,233,84,,16208,rural,Northeast,New England,105,,458.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24684,423,20,403,0,2,0,18,51,312,39,1
201350015,2013,50015,VT,Lamoille County,24919,16912,8417,8495,115,171,249,87,,16290,rural,Northeast,New England,105,,458.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25124,329,11,318,0,1,2,8,60,254,3,1
201450015,2014,50015,VT,Lamoille County,25058,16925,8416,8509,120,176,263,98,,16268,rural,Northeast,New England,105,,458.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25195,160,11,149,1,1,1,8,30,119,0,0
201550015,2015,50015,VT,Lamoille County,25092,16860,8371,8489,127,203,262,87,,16181,rural,Northeast,New England,105,,458.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
201650015,2016,50015,VT,Lamoille County,25195,16790,8353,8437,128,198,270,87,,16107,rural,Northeast,New England,105,,458.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197050017,1970,50017,VT,Orange County,17786,10187,4918,5269,,18,,,12,10157,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197150017,1971,50017,VT,Orange County,18204,10541,5075,5466,,20,,,14,10507,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197250017,1972,50017,VT,Orange County,18905,11119,5343,5776,,21,,,16,11082,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197350017,1973,50017,VT,Orange County,19533,11659,5602,6057,,21,,,20,11618,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197450017,1974,50017,VT,Orange County,19669,11845,5691,6154,,22,,,21,11802,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197550017,1975,50017,VT,Orange County,20608,12583,6050,6533,,21,,,26,12536,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197650017,1976,50017,VT,Orange County,20919,12939,6257,6682,,22,,,28,12889,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197750017,1977,50017,VT,Orange County,21463,13406,6508,6898,,21,,,32,13353,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197850017,1978,50017,VT,Orange County,21684,13627,6648,6979,,21,,,35,13571,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197950017,1979,50017,VT,Orange County,22587,14332,7022,7310,,18,,,42,14272,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198050017,1980,50017,VT,Orange County,22826,14521,7139,7382,,18,,,44,14459,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198150017,1981,50017,VT,Orange County,23051,14714,7230,7484,,18,,,50,14646,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198250017,1982,50017,VT,Orange County,23184,14827,7283,7544,,20,,,54,14753,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198350017,1983,50017,VT,Orange County,23416,15012,7369,7643,,20,,,59,14933,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198450017,1984,50017,VT,Orange County,23670,15219,7467,7752,,20,,,62,15137,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4819,155,3,152,0,0,1,2,19,130,3,0
198550017,1985,50017,VT,Orange County,23855,15390,7551,7839,,23,,,73,15294,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4864,92,8,84,0,1,0,7,15,66,3,0
198650017,1986,50017,VT,Orange County,24207,15678,7690,7988,,23,,,75,15580,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4856,78,8,70,0,1,0,7,7,63,0,0
198750017,1987,50017,VT,Orange County,24778,16073,7884,8189,,23,,,80,15970,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4912,101,4,97,0,0,0,4,16,81,0,0
198850017,1988,50017,VT,Orange County,25230,16401,8040,8361,,23,,,83,16295,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4982,85,5,80,0,1,0,4,11,64,5,0
198950017,1989,50017,VT,Orange County,25624,16656,8159,8497,,25,,,90,16541,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4995,85,5,80,0,0,0,5,25,51,4,0
199050017,1990,50017,VT,Orange County,26330,17079,8358,8721,45,22,61,40,,16911,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4764,97,2,95,0,1,1,0,17,73,5,0
199150017,1991,50017,VT,Orange County,26479,17098,8399,8699,49,24,69,46,,16910,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4799,98,6,92,0,1,0,5,13,74,5,0
199250017,1992,50017,VT,Orange County,26676,17175,8452,8723,49,29,70,48,,16979,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4824,125,5,120,0,0,0,5,28,89,3,0
199350017,1993,50017,VT,Orange County,26883,17265,8525,8740,48,30,78,49,,17060,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
199450017,1994,50017,VT,Orange County,27022,17383,8591,8792,50,25,82,58,,17168,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4899,367,21,346,0,6,1,14,123,206,17,0
199550017,1995,50017,VT,Orange County,27309,17642,8725,8917,48,29,79,51,,17435,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27425,361,20,341,2,3,0,15,114,190,19,18
199650017,1996,50017,VT,Orange County,27645,17928,8871,9057,53,34,79,58,,17704,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27611,283,15,268,0,2,2,11,89,156,10,13
199750017,1997,50017,VT,Orange County,27909,18262,9038,9224,51,37,101,67,,18006,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199850017,1998,50017,VT,Orange County,28015,18461,9151,9310,59,33,97,78,,18194,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25388,270,19,251,0,0,1,18,72,158,21,0
199950017,1999,50017,VT,Orange County,28005,18551,9199,9352,54,38,97,84,,18278,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25569,298,13,285,0,9,0,4,87,177,18,3
200050017,2000,50017,VT,Orange County,28381,18899,9381,9518,68,42,110,70,,18609,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28226,423,31,392,0,9,0,22,97,269,23,3
200150017,2001,50017,VT,Orange County,28696,19171,9476,9695,69,40,123,67,,18872,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28424,292,7,285,0,4,0,3,85,191,8,1
200250017,2002,50017,VT,Orange County,28735,19302,9513,9789,71,48,130,72,,18981,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28586,270,10,260,0,1,0,9,65,176,17,2
200350017,2003,50017,VT,Orange County,28921,19548,9673,9875,75,55,140,78,,19200,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28798,279,10,269,2,2,3,3,96,159,13,1
200450017,2004,50017,VT,Orange County,29040,19755,9727,10028,75,54,137,80,,19409,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29188,368,30,338,0,9,2,19,111,206,21,0
200550017,2005,50017,VT,Orange County,29066,19897,9815,10082,79,69,151,72,,19526,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29267,349,23,326,0,7,2,14,111,197,16,2
200650017,2006,50017,VT,Orange County,29249,20034,9868,10166,83,80,145,63,,19663,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29327,340,24,316,0,4,0,20,104,183,27,2
200750017,2007,50017,VT,Orange County,29119,19953,9809,10144,91,78,145,71,,19568,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29379,375,17,358,0,2,3,12,111,214,31,2
200850017,2008,50017,VT,Orange County,29032,19816,9762,10054,87,87,157,70,,19415,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29024,277,20,257,1,6,0,13,71,169,15,2
200950017,2009,50017,VT,Orange County,28965,19774,9811,9963,85,83,153,68,,19385,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28948,306,26,280,0,2,1,23,108,153,19,0
201050017,2010,50017,VT,Orange County,28937,19779,9815,9964,94,88,166,74,,19357,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28936,369,16,353,1,5,0,10,125,209,19,0
201150017,2011,50017,VT,Orange County,28943,19768,9803,9965,95,116,168,67,,19322,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28968,364,23,341,0,3,1,19,145,170,25,1
201250017,2012,50017,VT,Orange County,29007,19716,9749,9967,108,121,190,75,,19222,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28987,475,17,458,1,7,1,8,192,238,18,10
201350017,2013,50017,VT,Orange County,28911,19485,9711,9774,116,124,210,77,,18958,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28940,387,14,373,0,4,3,7,122,230,17,4
201450017,2014,50017,VT,Orange County,28849,19284,9610,9674,106,150,217,80,,18731,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28894,255,7,248,0,1,0,6,120,118,10,0
201550017,2015,50017,VT,Orange County,28878,19146,9544,9602,104,154,225,78,,18585,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
201650017,2016,50017,VT,Orange County,28885,19059,9476,9583,122,157,241,77,,18462,rural,Northeast,New England,398,17200,687.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197050019,1970,50019,VT,Orleans County,20211,11693,5923,5770,,4,,,10,11679,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,,,,,,,,,,,,
197150019,1971,50019,VT,Orleans County,20453,11915,6018,5897,,4,,,13,11898,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,,,,,,,,,,,,
197250019,1972,50019,VT,Orleans County,20946,12345,6219,6126,,2,,,13,12330,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,,,,,,,,,,,,
197350019,1973,50019,VT,Orleans County,21361,12726,6402,6324,,2,,,20,12704,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,,,,,,,,,,,,
197450019,1974,50019,VT,Orleans County,21602,12964,6515,6449,,3,,,17,12944,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,,,,,,,,,,,,
197550019,1975,50019,VT,Orleans County,22029,13328,6699,6629,,3,,,20,13305,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,,,,,,,,,,,,
197650019,1976,50019,VT,Orleans County,22617,13819,6942,6877,,3,,,22,13794,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,,,,,,,,,,,,
197750019,1977,50019,VT,Orleans County,22827,14046,7060,6986,,5,,,21,14020,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,5135,315,3,312,0,0,1,2,113,188,11,0
197850019,1978,50019,VT,Orleans County,23216,14378,7224,7154,,7,,,25,14346,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,4600,267,5,262,0,0,3,2,103,152,7,0
197950019,1979,50019,VT,Orleans County,23648,14753,7412,7341,,7,,,28,14718,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,,,,,,,,,,,,
198050019,1980,50019,VT,Orleans County,23456,14637,7353,7284,,7,,,28,14602,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,4768,216,10,206,1,0,0,9,51,142,13,0
198150019,1981,50019,VT,Orleans County,23409,14625,7345,7280,,8,,,32,14585,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,4803,257,7,250,1,1,1,4,63,176,11,0
198250019,1982,50019,VT,Orleans County,23386,14611,7341,7270,,8,,,34,14569,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,4812,219,3,216,0,0,0,3,50,153,13,0
198350019,1983,50019,VT,Orleans County,23382,14629,7347,7282,,11,,,43,14575,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,4895,203,4,199,0,1,1,2,29,164,6,0
198450019,1984,50019,VT,Orleans County,23475,14710,7383,7327,,11,,,46,14653,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,4696,276,19,257,0,2,0,17,49,191,17,0
198550019,1985,50019,VT,Orleans County,23369,14676,7360,7316,,21,,,52,14603,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,7490,314,31,283,0,1,3,27,59,201,23,0
198650019,1986,50019,VT,Orleans County,23287,14661,7353,7308,,21,,,55,14585,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,7398,298,31,267,0,0,7,24,50,202,15,0
198750019,1987,50019,VT,Orleans County,23335,14691,7365,7326,,22,,,57,14612,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,7221,275,12,263,0,1,2,9,44,203,16,0
198850019,1988,50019,VT,Orleans County,23576,14863,7448,7415,,24,,,64,14775,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,7324,294,17,277,0,1,0,16,57,207,13,0
198950019,1989,50019,VT,Orleans County,23803,14980,7501,7479,,25,,,69,14886,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,7375,247,19,228,1,0,0,18,54,157,17,0
199050019,1990,50019,VT,Orleans County,24172,15165,7573,7592,28,22,47,40,,15028,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,7170,428,29,399,0,3,4,22,91,275,33,0
199150019,1991,50019,VT,Orleans County,24413,15311,7631,7680,27,22,50,53,,15159,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,7223,524,23,501,0,1,3,19,161,315,25,0
199250019,1992,50019,VT,Orleans County,24598,15412,7660,7752,29,28,56,57,,15242,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,7260,509,26,483,0,5,0,21,143,323,17,0
199350019,1993,50019,VT,Orleans County,24792,15506,7694,7812,26,27,59,60,,15334,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,,,,,,,,,,,,
199450019,1994,50019,VT,Orleans County,25051,15664,7762,7902,31,29,60,67,,15477,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,4440,472,15,457,0,1,1,13,111,310,36,0
199550019,1995,50019,VT,Orleans County,25229,15816,7832,7984,29,28,67,83,,15609,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,22230,469,19,450,2,5,1,11,118,308,22,2
199650019,1996,50019,VT,Orleans County,25484,16047,7939,8108,35,35,77,91,,15809,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,22382,544,6,538,0,0,1,5,130,359,46,3
199750019,1997,50019,VT,Orleans County,25763,16392,8101,8291,36,33,82,110,,16131,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,0,0,0,0,0,0,0,0,0,0,0,0
199850019,1998,50019,VT,Orleans County,25889,16573,8193,8380,37,36,87,105,,16308,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,25402,495,24,471,0,5,1,18,135,304,32,0
199950019,1999,50019,VT,Orleans County,26053,16788,8293,8495,36,33,98,132,,16489,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,25418,802,26,776,2,11,3,10,259,441,73,3
200050019,2000,50019,VT,Orleans County,26321,17058,8400,8658,57,52,118,151,,16680,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,26277,580,23,557,1,6,6,10,204,312,38,3
200150019,2001,50019,VT,Orleans County,26443,17191,8418,8773,58,57,118,151,,16807,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,26461,587,25,562,1,2,3,19,157,369,32,4
200250019,2002,50019,VT,Orleans County,26540,17382,8498,8884,65,60,132,148,,16977,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,26612,553,30,523,0,11,2,17,175,319,25,4
200350019,2003,50019,VT,Orleans County,26908,17656,8588,9068,64,69,146,145,,17232,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,26731,440,16,424,0,8,0,8,123,255,39,7
200450019,2004,50019,VT,Orleans County,27064,17825,8714,9111,59,75,149,146,,17396,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,27203,419,5,414,0,3,2,0,151,236,26,1
200550019,2005,50019,VT,Orleans County,27224,17996,8804,9192,70,91,176,135,,17524,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,27445,469,16,453,0,5,0,11,119,300,28,6
200650019,2006,50019,VT,Orleans County,27215,17971,8817,9154,77,103,173,125,,17493,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,27678,491,19,472,0,6,3,10,131,320,20,1
200750019,2007,50019,VT,Orleans County,27332,17937,8803,9134,75,113,180,122,,17447,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,27711,473,20,453,0,2,0,18,152,282,19,0
200850019,2008,50019,VT,Orleans County,27269,17801,8752,9049,71,115,194,121,,17300,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,27361,516,21,495,1,5,1,14,157,323,14,1
200950019,2009,50019,VT,Orleans County,27234,17732,8670,9062,69,120,211,126,,17206,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,27250,527,30,497,1,4,4,21,197,283,11,6
201050019,2010,50019,VT,Orleans County,27234,17707,8646,9061,78,124,202,120,,17183,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,27231,520,34,486,0,6,1,27,191,274,18,3
201150019,2011,50019,VT,Orleans County,27245,17699,8646,9053,80,131,210,117,,17161,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,27261,658,38,620,1,5,1,31,229,353,34,4
201250019,2012,50019,VT,Orleans County,27173,17613,8576,9037,83,151,212,115,,17052,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,27155,513,38,475,0,13,0,25,174,273,25,3
201350019,2013,50019,VT,Orleans County,27153,17426,8528,8898,81,165,213,109,,16858,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,27094,566,43,523,1,16,2,24,187,318,18,0
201450019,2014,50019,VT,Orleans County,27131,17325,8492,8833,80,189,229,111,,16716,rural,Northeast,New England,195,,693.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,338,354,27141,410,23,387,0,10,1,12,108,260,17,2
